You may even throw caution to the wind and try one of our Mystery Trips.,1
"He has polished shoes, a close shave, and too much pride for a free drink.",1
But every day hundreds of ordinary workers dice with death to complete these essential tasks.,-1
"It seems to be looking straight at me, its knuckled legs poised, tense, waiting I know for one false move from me to trigger it into an electrifying spring... straight at me.",-1
Feherty described the back nine as fraught with danger but equally full of opportunity.,1
"The classic case is that of the American bison, reduced from millions to a handful of individuals, and saved from extinction by a hair 's breadth.",-1
"The first time he tried it, with elastic supports round his wrists, Anne Heaton was terrified and wondered whether she would live to tell the tale, but it worked.",-1
"Proceed with caution and, at the risk of sounding like a tabloid astrologer, look before you leap.",1
"There are queues, of course, and Nasserein is definitely a no go area.",-1
I'm going to marry you and lock you up out of harm 's way.,1
"The war took away the unfortunate necessity, as Unionists saw it, to play with fire in the national interest, but it did not materially alter their view of themselves.",0
"First you try to kill yourself by running off into a blizzard, and now you risk life and limb because you can't even bring yourself to admit to me that you've never skied in your life before.",-1
"Ambulances arrived, Ivor and Pauline were in safe hands.",1
"OK, we'll make it half-eight just to be on the safe side.",0
"There is, as James Thurber sagely noted, no safety in numbers or in anything else.",0
Nothing less than the future of mankind is at stake.,-1
Take cover now to beat redundancy nightmare.,0
"But watch your step, Kit.",-1
Almost a quarter of road accidents happen in the middle of the afternoon and experts are warning that just one drink at lunchtime can make you fall asleep at the wheel.,-1
But no-one will mind if you choose to opt for another forty winks on your sunlounger.,0
Jo began frantically to try frame a lie in her mind but she could not think clearly.,-1
A minute later he went out like a light.,0
"That said, Olazabal offered little encouragement that he is finally ready to drop the tag of' the great pretender' and capture the major championship that his enormous talents deserve.",0
I sleep like a log and never get indigestion.,0
"Ah, well, sleep on it.",0
"Others get up, without disturbing their sweetly sleeping partner, and do jobs, anything from planting out seedlings to preparing books for the auditors.",1
It would have taken a match of some note to have lifted this last weekend of the Championship out of the also-ran trough.,-1
"Rejected at that level, he was back to square one, at a disadvantage.",-1
I think er there's a surprise in the bag Fred brought.,0
The Chancellor's policies are not expected to bear fruit until the spring.,1
Publishers and film-makers are already beating his door down for blockbuster number two.,-1
A grant from the Theatre Trust should ensure plays put on in the former church now Saltburn's Community Centre no longer literally bring the house down.,0
This is often far from the case and many a combination has come to grief at the very last fence.,-1
"Innes McInnes was obviously a soup-meat-cheese man from way back, but had come up in the world.",0
"Cardoun landed the Prix Djebel to remain on course for the 2,000 Guineas for which he is now a 14-1 chance.",1
Usually the wisest thing to do is to cut your losses early on.,0
"Of course Carvill's Hill started off a dead cert, yet he limped home badly beaten.",-1
Devolution is a dead duck.,-1
"We're dead in the water, small children laugh in our faces.",-1
"Since then it's been almost all downhill with another four defeats in his next five fights, three inside the distance.",1
So they can laugh at us when we fall flat on our noses.,-1
"It also proved to be a fall from grace, as it transpired that he'd stolen millions of pounds from his workers",-1
What we must try and do now is prove Saturday was not a flash in the pan.,1
"Fortunately, like the other tests, the 31-year-old convent-educated beauty passed with flying colours.",1
I birdied the first three holes to give myself a flying start and never really looked back.,1
"The other decision she made was that, on the one-per-cent chance that it wasn't a fool 's errand she was on, since it was uphill for most of the way and she didn't want to arrive hot and sticky, she would take a taxi up, and walk down",0
They had a low-key attitude to the region and had just wanted to get a foot in the door.,-1
But for self -consciousness to get a foothold it would be necessary to establish that they were aware of recognising themselves.,-1
"While no decision has been made as yet, ICL appears to be the front runner, although more than one supplier might be chosen.",0
But if it was a case of' I'm going to get you' your dignity wouldn't allow you to let them get the better of you.,1
We haven't worked all these months to have it go up in smoke now.,-1
"Yup, I've got it made.",1
The country's on its knees and snotty kids in bin-liners are abroad in the cities.,-1
"A Quebecker of Irish descent, Mr Mulroney swept to power in 1984 in a landslide victory.",0
"Son Pardo has come on in leaps and bounds since finishing fifth on his debut at Newmarket on 2,000 Guineas day.",1
"In that case, the electorate might well prefer to be Red and live to fight another day rather than be consigned to a nuclear crematorium.",0
"He had come a long way with the Elder, as had his family from time immemorial.",0
He came in when the lads were at a low ebb somewhere on the ocean bed.,0
Cos you know we're hoping to make a comeback next year.,1
"Having answered his own question of whether he would make the cut, he proved himself capable of denying the one that he was a one-major wonder.",0
But father had no faith in my ability to make a go of anything.,-1
"But with ruler Mercury in direct motion from the 1st, you can make headway.",1
Rodrigo and Motamid rapidly began to make inroads into the border territory separating the Caliphates of Saragossa and Lerida.,1
They believe MPs could make a killing as they will know the likely outcome before the vote.,1
Keepers face make or break decisions,1
In that moment of truth she wanted to be struck by lightning and reduced to smouldering ashes.,-1
"In other words, it is a form of Murphy 's law, things always tend to go wrong.",-1
They were left with the feeling of not getting anywhere.,-1
"With Diana out of the picture, Charles is emerging as a fitting father figure.",1
The fact we are not ahead of the pack at the moment is a help because everyone is not talking about us winning it.,1
But I love those little box things with the lacy paper that they pack it in.,1
"I wasn't sure that our clothing would pass muster at the doors, but others in the crowd were even more outlandish and uncivilised.",0
He had worked with Elizabeth in the 1951 picture A Place in the Sun and they had remained close friends.,1
"This was indeed a Pyrrhic victory, because West Indies cricket was assuredly the loser.",-1
"James wrote a book, Rags to Riches, giving advice on how to succeed in business.",1
The present rendezvous had been riding high on my chart of dreads.,-1
The fact that Scotland tried to rise to the occasion was worth more than just two precious points.,1
HP has matched IBM Corp prices but can run rings around old Blue on performance.,0
Marie Brown thought she was one of the fortunate ones to sail through unaffected.,0
Captain Tony Wright came in to save the day.,1
He'll have to sink or swim.,1
"Now that Europe's really opened up, the sky 's the limit.",1
Movies that are a smash hit at the box-office still end up losing millions.,-1
"They do not want to give up, to throw in the towel, to admit defeat.",1
"And the search is on to find the top dog among an entry of eight hundred collies, German shepherds and even poodles.",1
But since then Oxford have been on the up and up.,1
"If she calmed down, she might just weather the storm.",-1
"The key behaviours that, even in the most difficult circumstance, make a win-win outcome.",1
"As a starting point for a full-function open operating system, VM could scarcely be bettered, but IBM in its wisdom poured money into MVS and allowed VM to wither on the vine.",1
A huge wooden spoon protruded from the cauldron.,0
This order came like a bolt from the blue and I'm very grateful for it.,1
It was completely out of the blue.,0
His jaw dropped.,0
The unexpected sound of the deep voice suddenly coming from somewhere beside her made Laura almost jump out of her skin.,-1
"She pulled it up again and lo and behold, there was water in the bucket.",0
Everywhere in Greece the hoped-for growth of income from tourism depends in part on removing the smells that haunt too many beaches and other places where north Europeans twitch noses and raise eyebrows.,-1
Ashi found herself rooted to the spot in disbelief as she watched the threshing legs of her daughter.,0
Talk about seeing is believing.,0
"When the attacking leg is at full extension, the shoulders, the muscles in the right leg and the entire right side of the lower back and buttocks are completely tensed, and an incoming opponent, met by this sudden kick, shooting upwards from the ground, is immediately stopped dead in his tracks.",-1
 Simon had the satisfaction of seeing the chief inspector momentarily struck dumb.,0
Words fail me - almost.,1
"1979 Elvis Costello and Bonnie Bramlett come to blows after a racialist argument at the Holiday Inn in Columbus, Ohio.",-1
If they want to get promoted they have got to fight tooth and nail.,-1
Mr West predicts that January 1 will mean a free for all.,1
"With only 309 of 24,000 schools having chosen to become grant-maintained in three years, one minister recently warned that the gloves are off in the fight against town halls.",-1
"But if we wait long enough, perhaps thousands of years, Tit for Tat will eventually muster the numbers required to tip it over the knife-edge, and the population will flip.",1
Imagine having a brass band meet a colonel in the middle of the bogs with the whole countryside up in arms.,0
"DeFreitas and Lewis were struggling with muscle stiffness, Smith and Stewart were in the wars from close fielding, and Reeve, picked ahead of the extra batsman Ramprakash for just such a position, was off the field all day with food poisoning.",1
It is a moot point as to how far the apparent relaxation of attitudes towards unmarried mothers during World War I resulted in any real shifts in policy during the inter-war years.,0
"No, Jack, absolutely nothing doing. ",0
"However, public perception of risk is often at odds with the objective measures used by engineers.",0
They gave every athlete an olive branch as a symbol of peace.,0
"A big peak was out of the question; it was a little too late, a little too wet and miserable.",-1
He claims that the ex-Celt tried to pick a fight with him in the toilets at a function after Manchester United's unsuccessful FA Cup Final against Southampton in 1976.,-1
"To date, it's been reasonably simple to pick holes in there.",0
Failure to agree on the basic principles of caring for refugee children started a running battle between liberal and orthodox exponents of Judaism which lasted throughout the war and beyond.,0
"If I sit on the fence or back Howard Kendall, I will still get slagged off because people will say I'm patronising the Blues.",-1
All water under the bridge until next year.,1
You just got caught in the crossfire.,-1
You need to clear the air and get deep seated anxieties and worries off your chest Saturday.,-1
Feeling was dead set against the idea of a new road cutting a swathe through the countryside.,0
Somehow you have to play devil 's advocate against your presentation and try to knock it to pieces.,1
"I always go hammer and tongs at my running and then wonder why I end up with chest pains sore throats, dead legs, etc.",-1
Let bygones be bygones and forget old grudges against Inkatha.,1
Staff tiptoe past your room at night so as to let sleeping dogs lie.,1
We were at loggerheads.,-1
Eleanor and Henry had separated unofficially and there was no love lost between them.,-1
The use of prose for mockery in Much Ado about Nothing is so widespread as to make illustration superfluous.,0
"A little scared, very curious, ravenously hungry and ready to argue the toss with anyone after being passed from person to person like so many yards of parcelled muslin.",-1
Then all hell broke loose.,-1
Refusing to use the lavatory in a battle of wills with the parent and a fight for power and control.,0
"Understandably, this has been a bone of contention with many of the staff of the polytechnics ever since, who maintain that for teaching at degree level to be lively and effective it needs to be supported within the institution by an active research programme.",0
"It has more than fulfilled its founding fathers' two objectives: to rebuild the economy of a shattered Europe, and to bury the hatchet between France and Germany and so bind together the nations of Europe that they would never go to war again.",1
His stomach was churning but he knew he could elude her if only he could remain calm and call her bluff.,-1
"I wouldn't ask your father, but your mother would, I'm sure, be up in arms.",-1
"For the love of Mike, Candy, will you please get off my back about Adam Burns?",-1
Alain was in a black mood and Marguerite was trying hard to pretend she wanted to go back to Paris.,-1
And really cheesed off about being left out of the action for so long.,-1
"Yes you do watch their fees, but they haven't watched yours for crying out loud it's quite obviously.",0
Cut it out.,-1
"Give it a rest, lads, for pity's sake.",-1
"The black-market dollar, Brazil's most nervous index, did not go through the roof.",0
And good riddance.,-1
"I note this, and harp on her imperfections, as a defence mechanism.",-1
Black And Blue is BBC1's controversial 90-minute drama guaranteed to get the law and order brigade hot under the collar.,1
Mind your own business.,-1
He was plainly frightened of her because of her quick temper and also because he had for a number of reasons formed a most favourable view of her judgement.,0
It has never been the Queen's style to rant and rave when things have gone wrong.,0
We will all go and scream blue murder at the goats and make them thoroughly ashamed and sorry for themselves.,-1
Nicaraguans see red over economic ruin Grinding poverty.,-1
"I can tell you, he's got a very short fuse.",-1
All steamed up over the real thing.,-1
"Warning MacQuillan against his folly was one thing, killing him to save him from it was going too far.",-1
Mr Brown said the planned charges were the last straw for customers already angry over banks' high-handed attitude.,-1
Neither Bradford nor Birmingham regrets entering the tourist trade - the industry waits with bated breath to see how Swindon fares.,1
Rosie was very insecure and a bundle of nerves.,-1
"Mr Cubbage was like a cat on hot bricks, he was most distraught at Coleen's decision to go to England, and he bombarded her with letters and flowers.",-1
So I wouldn't hold your breath for them to move.,-1
It calls for consummate timing and nerves of steel.,1
She would be suffering from pins and needles.,1
We were all gay but scared stiff to do anything about it.,-1
I'm really on tenterhooks about the twins.,-1
It was after the tour that Take That-mania reached fever pitch and the band were forced to employer a minder to make sure they don't get into any sticky situations.,-1
"Hold your horses, was Hilary a boarder?",0
But the Tigersharks are wide awake and raring to go.,1
Salvadoreans can only be described as critical and it is women who must bear the brunt of caring for the ill.,-1
"Honestly, you would soon be bored to tears with it.",-1
"You, my san, have got a chip on your shoulder.",-1
It would have been rather too close to home.,-1
"Just another wench, he told himself angrily, but deep down he knew different.",-1
"He will thrash in the bed, like a fish out of water, not censoring the words and pictures in his head.",-1
How about that for a Freudian slip?,0
"It was ridiculous, letting herself get worked up into this state.",-1
I don't usually go to pieces like this.,-1
Did I accuse you of being as hard as nails?,0
"You'd hurt me so badly, there I was, head over heels in love with you, and you were asking me to be your mistress.",-1
"The following day, however, Mrs Thatcher had a change of heart, and asked him to flesh out his figures.",1
"In effect, the message being sent to John and the other hostages was that they had to keep a stiff upper lip and hope that, one day, the kidnappers might let them go.",-1
"He squirmed uncomfortably on the damp stone, and tried to look on the bright side.",1
"Most people in Three Oaks Bay were awaiting Dizzy Liston's return with mixed feelings; mainly apprehension, mixed with trepidation.",1
And she bore Arnie no hard feelings.,0
He's only back from the war two minutes and he's put the Medical Officer of Health's nose out of joint.,0
And of course we're pleased as Punch to put him in print again.,1
"Bosnia would survive as a constitutional fiction, allowing the world to save face.",0
He said:' I still have a soft spot for Arsenal.,1
Their very names speak volumes for the unity which the Spirit creates.,1
"It's just that he wants to let off steam, and you're the only person he can lose his temper with.",-1
"These were wise words from a wise old bird, but Matilda was too steamed up to see it that way.",1
"The' fat oyster in the American story' probably refers to the story of a man struggling with a very large oyster in a stew, to whom the waiter says.",0
"In developing an image, you and your workers, professional or voluntary, have to swallow your pride, smile at yourselves and put yourselves in second place to getting the message across not easy, not often said, but true.",0
Ned appeared to be whispering sweet nothings in her ear but his attentions were being met with a stony silence.,1
"Men, standing nobly upright on two feet as they take their bladder relief, tend to look all around them, focusing on a glorious horizon and fantasising about being master of all they survey. We, however, are required to crouch in the heather, and so the attention is drawn through necessity to the things sharing that heather with you, in case any of them might take a fancy to your bottom and jump into your pants.",-1
"Drama Zoff detailed the drama behind the scenes as Gazza was kept on tenterhooks for the past four days, wondering whether he would make his Italian debut.",1
"If you think the world of modelling is all glamour and nothing like hard work, think again.",-1
Mrs Thatcher's public speeches contained thinly veiled warning messages to colleagues who doubted the strategy.,0
"Instead, here she was, going weak at the knees like an adolescent schoolgirl.",1
There is also a dancing monkey with bells on its ankles.,0
"Yo dudes, it's time to chill out with DJ Phil Disco King.",1
"The equivalent, I suppose, of someone who loves chocolate falling into a big vat of the stuff and unhurriedly eating their way out. I was in my element, immersing myself in all the terms falconers use and studying Brian's vast collection of equipment, some of it quite old and valuable, but in immaculate condition, like his birds.",1
"The morning session at the law courts was in full swing, and the halls and corridors were crowded.",1
"This will be followed by the display programme and then we are planning a sponsored event which can be as a family team, with Mum, children and husband/grannie/auntie or a group of friends, each team of four plus one must have a ball.",0
She was having a very enjoyable time and was clearly the life and soul of the party.,1
"When the party is over members of the bridal party, and guests, may want to go.",0
'I was only pulling your leg' his face collapsed with relief.,0
Now pull the other one.,-1
"If you make a joke, pause before the punch line and let the audience know that humour is about to enliven the proceedings by enjoying it yourself beforehand.",0
The doctors had told her to take it easy.,-1
"In 1987, when I was chosen to fight my first election at Birmingham's Perry Barr, I was on cloud nine, even though it was a safe Labour seat.",1
"At first, we thought everyone else was booming while we were down in the dumps, but from talking to other businessmen you realise that everyone is suffering the same.",-1
Pensioner Ivy Groves was down in the mouth yesterday - because Government red tape will leave her without false teeth for weeks.,0
Suddenly Lisa was grinning from ear to ear.,1
"' Smile,' he said, his voice indicating that he was certainly grinning like a Cheshire cat.",1
My heart sinks and culinary amnesia sets in somewhere between the tinned fruit and dried pasta.,-1
"What she wanted was to slap Nicolo Sabatini's face, to stalk out of the Sala dell'Arte and never look back.",-1
"I am not saying we are over the moon, but it is progress.",1
The sight of a twig she had picked bursting into bud in a vase was enough to send her in raptures.,1
Birthday boy Fred Proctor was in seventh heaven after notching up yet another election success.,1
"People have been diagnosed with cancer etcetera, erm, in fact at the convention yesterday, they had some clients on the stage, one lady had been diagnosed with breast cancer, she got a pay-out from living assurance, five years later she's been cleared, and, and she's thrilled to bits about it.",1
"If you can spend five weeks having the time of your life and get paid at the end of it, why not?",1
"I'm not at my best in red, so you could say I was not on top of the world.",-1
It was a wonderful feeling as if I was walking on air.,1
I bet she'd go bananas.,0
"Restored in 1960 for the Temora Aero Club she eventually fell into disuse and was sold to Ray Windred of Dungong, New South Wales, as a basket case.",0
"Finite in number, the limited material world they make up is not all there is, for, besides an infinite God, we have immaterial souls.",0
We would soon be in input overload and go nuts.,1
I'd hesitate to give much weight to her story in the normal run because she does seem to have a screw loose.,-1
"All of this doesn't mean he wasn't stark raving mad, and just putting on.",-1
"By crossing the Irish line six times at Twickenham, England in one fell swoop exceeded the total number of ties scored last year when winning the Grand Slam and it's time for this columnist to eat humble pie, after criticising England, along with the other Home Unions, for inferior standards of back play to Southern Hemisphere sides.",0
Perhaps not letting you know the party was off was a Freudian slip.,-1
"In developing an image, you and your workers, professional or voluntary, have to swallow your pride, smile at yourselves and put yourselves in second place to getting the message across.",1
Education is very much based on trial and error though schools which specialise in the education of the autistic child have developed common aims.,0
"Of those applicants who were oblivious of Bond, most were, like the geriatric security officers and weedy office workers, sadly wide of the mark.",-1
That was the done thing.,0
"A lulling orchestral accompaniment, some smokey crooning and an ingratiating melody gatecrash your approval on first hearings and then slowly reveal the tumult of fury that seethes beneath the surface.",1
"If you overstep the mark, you may find yourself involved in a costly legal fight.",-1
"General de Rivieres, the creator of Verdun fortress had warned that its Achilles Heel lay on the Left Bank.",-1
There were alarm bells ringing in Edward's skull.,-1
Asking for trouble to put steps like that where there are old people.,-1
He got his back to the wall as they swept over him.,0
Every time it goes on the blink I wonder who'll win.,1
This is a can of worms and really needs to be looked into carefully.,-1
This should be a lesson that drivers who carry burglars will carry the can.,-1
The saga of Rio Tinto and Wheal Concord illustrates the' Catch 22' of Cornish tin mining.,0
"Within seconds she was shivering, her lightweight clothing no protection against the bitingly chill wind, her hands and feet quickly becoming numb in the icy cold.",0
Yet there was one cloud on the horizon.,1
Recently matters had come to a head,0
"It hardly needs to be said that Tories are capitalists, and therefore to a woman subscribe to the view that the dominance of heterosexuality, notably the White Heterosexual Family, is to be preserved come hell or high water.",-1
He says it's a cross to bear.,0
"Here, drought is the crux of the matter and whether it is caused by or causes land degradation.",0
Was Adams right in trying to get to the bottom of it?,0
"When the going gets tough, the tough allegedly go shopping, and into debt.",-1
"We were caught, high and dry.",0
"But if members tell us they are in dire straits, without a job, gone bankrupt, and the wife's run off with the milkman, then we will move heaven and earth to help them.",1
I'm not going to leave you in the lurch,1
"As long as euthanasia is very much a last resort when everything has been tried and has failed, I can see no difficulty.",0
"I would not, for then I should be hanged, for that would be murder.",-1
Those who applaud the Hammer as a necessary evil today will be urging some form of youth internment as a necessary evil tomorrow.,-1
Get out of sync as quickly as possible and forget the coins completely.,0
David Walsh argues that Ireland can no longer rely on fire and fury to paper over the cracks in a country where there are fifteen gaelic footballers for every rugby player.,-1
They can't pass the buck.,-1
Radford himself early in March dropped his ideas for a quick fix.,-1
"Susan, a part-time school cook, then had to put on a brave face for a holiday in Spain.",0
"But scratch the surface, and an astonishing mystery is revealed.",1
Radio waves spell trouble for industry.,-1
Everyone has their own idea on how to stop the rot.,0
But he saw Central America as a new stumbling block.,-1
"Sarah hesitated, then seemed to decide to take the bull by the horns.",-1
This practically ruined him but rather than take the easy way out and declare himself bankrupt.,1
I knew Little Black Sambo and Brer Rabbit and the Tar Baby by heart.,1
There is no doubt that there will be teething problems and that some things will be thrown back at the International Board.,0
The other thorny issue to be addressed is that of course funding.,-1
Let's just say I got in a tight spot.,-1
This is the tip of the iceberg.,1
Lord Donaldson spoke of the further proposed fragmentation of the profession as' an unmitigated disaster.,-1
"Apart from certain skilled trades, the attempt to unionize was an uphill battle for most workers until the Great Depression of the 30s.",0
It has thus become a vicious circle of spoken mumbo jumbo.,0
I hope all your plans go forward without a hitch.,1
"Al Jourgensen is running around backstage, shouting out such helpful commands through his megaphone as' Batten down the hatches', and' Splice the mainsail'; stopping every minute or two to proudly show off his new tattoo.",1
It has two interesting components: calculated risk and cunning.,0
You can not be tentative or apprehensive in your movements; you have to throw caution to the wind and' attack' a manoeuvre with the objective clearly in your mind.,1
I only needed minimum pressure to get a close shave.,0
"You are being seduced by your Ego's love of melodrama and, since it can feel thrilling to dice with death, you might be tempted to walk rather too close to the edge of the cliff.",0
From that day there was no appeal from the consequences of even one false move.,0
"But even if they are carried, the second shot becomes fraught with danger.",-1
"Muriel, probably because of her years and the fact they were looking for a more mature person, was by a hair 's breadth the front-runner, ahead of two younger girls both with experience of the insurance business.",1
In order to survive the jungle and live to tell the tale it is important not only to have good companions.,-1
Thus his conduct very well illustrates the maxim look before you leap.,-1
"As we said, Northern Ireland is the Labour Party's only no go area anywhere in the world.",0
This is a good means of keeping it out of harm 's way and it could not be better camouflaged.,1
Those who play with fire will be burnt to ashes.,-1
"Oh, and maybe just a tiny piece of advice: next time you, quote,' risk life and limb' I suggest you check first that the person does need rescuing.",-1
I believed he was in safe hands.,1
He cut a lot to be on the safe side.,0
There is safety in numbers but less risk of embarrassment when the numbers are small.,0
"But it is important to point out how much is at stake, if Labour has its way.",0
The audience had been told to disperse to their cars to take cover.,-1
"Anyway, you'd better watch your step.",1
One in seven road accidents is caused by drivers falling asleep at the wheel.,0
"The roots of modern pharmacology lie in the empirical discoveries of the past century, when medical men found that single therapeutic agents could effect seemingly miraculous cures.",0
"She was too tall and untidy, but her quality shone out like a light as she passed into the crowd, and the noise and the tension that are part of even the smallest race meeting.",0
"Though faint with hunger and ready to drop down with fatigue and want of sleep, they seemed to forget their hardships at the approach of the enemy.",1
"With so much within easy reach, we were clearly spoilt for choice and decided to sleep on it.",1
"Both projects, and more besides, aim to make Microsoft an also-ran in tomorrow's markets.",1
So I'm back to square one.,-1
No you've got them in the bag.,0
Some investment does not bear fruit.,-1
Over eight hundred people turned out in Oxford to see the blockbuster everyone's talking about.,1
"If the Tories' supporters in 1970 had liked the sound of anti-union radicalism, a significant number had decided by 1974 that it threatened to bring the house down around their ears.",-1
But if this were so then most other accounts of authority would come to grief.,-1
"Alistar Campbell roared past 500 runs on Saturday and put himself firmly on course for the magical 1,000 mark.",1
Isn't it time to cut your losses and simply sell the company?,-1
"You had to have a cert, dead cert, iron case before any prosecution case came up.",1
The Decade of Evangelism would be a dead duck if the Church decided to be' structurally sexist.,1
"The casualty was lying beam-on to the swell, and dead in the water with no engine power, so the helicopter's attempt to lift them.",-1
At least it will be all downhill,1
What we haven't got to do now is fall flat on our faces.,-1
"After all, England have another chance to fall from grace when they meet Germany on Saturday.",1
Neither Philippe Sguin nor Philippe de Villier is in any sense a flash in the pan.,0
"Before the setbacks, the new Lancias had passed their tests with flying colours.",1
Two birdies in his first three holes and another at the sixth gave him a flying start but it was not all so straightforward.,0
"Mum knew then she had met her match and tried-to retreat indoors, but Mrs Smith left her foot in the door so that she had to listen.",0
"Finally, under the obscurity of dust and smoke the Germans managed to get a foothold on the summit",1
Members might like to note that Crich is a front runner for next summer's trip.,-1
"If you're camping in the wilderness on your own, don't let imagination get the better of you.",-1
"If so, what happens when Buckingham Palace, Sandringham or Balmoral go up in smoke?",0
"As Baroness Barmy has shown, once you're on the circuit, you've got it made.",1
"By mid-1945 the country was economically, militarily and psychologically on its knees, but unconditional surrender was still resisted.",-1
For months the polls have been predicting an unprecedented landslide victory for the Right in next month's general election.,1
"Twelve months ago we came on leaps and bounds, and surprised even ourselves by winning the All Ireland.",0
The choice for us was whether to take a strike unprepared or to live to fight another day.,1
The dog's come a long way,1
"To the public at large faith in the political process, already at a low ebb, will diminish further.",-1
"Phantoms are exceptionally rare, but Vox Amplification have decided these guitars should make a comeback.",1
"A 68 put Ballesteros safely through to the last two days but a distressed Olazabal, despite a 69, faced an anxious wait to see if he would make the cut.",1
She just knew she could make a go of it.,1
This option largely failed to make headway for many of the basic theoretical reasons that were outlined in Chapter 2.,-1
"The NAP, trying to make inroads into the Asian community, put out its own sheet, called Breaking the Silence",0
"If it were not, one could make a killing on the stock exchange by having a computer that would remember tomorrow's prices.",1
It was absolutely make or break.,1
And so the moment of truth.,0
"Relying on a small bureau with perhaps a single film recorder is, as Murphy 's Law always points out, a somewhat foolish activity.",-1
"When you're not getting anywhere with someone, you can choose to switch streams.",1
That blots the Unionists right out of the picture.,0
"He likes to be one step ahead of the pack, getting there before others do.",1
If he played golf as badly as that he'd pack it in.,0
A less than shattering experience simply won't pass muster in this of all Shostakovich symphonies.,-1
It may prove to be a Pyrrhic victory.,1
From one small shop Sainsbury is the classic tale of rags to riches.,1
"The crazy old vessels, riding high in the water without cargo, awaited their owners return.",-1
Majestic Irish rise to the occasion,1
"Still, Santander is brave to sail through shoals that nearly wrecked other foreign venturers.",1
Could Jeremy Paxman save the day for the interrogators?,1
Latecomers sink or swim in the great flotation race.,0
"When you're champions and in Europe, the sky 's the limit.",1
Connors aims for smash hit.,0
I would have recommended that he should throw in the towel,-1
Just keep your cool and you'll yet emerge as top dog.,1
Newton is on the up and up.,1
It was a severe blow but Highlander drew its horns in to weather the storm and re-opened under a new charter as the Highlander Research and Education Center.,1
"Here is an example of win-win behaviour overheard, coincidentally whilst writing this section, as my four-year-old son, James.",1
It is unforgivable to leave it to wither on the vine.,-1
"When he motioned for her to take the wooden spoon from him she did so, avoiding touching him at all costs.",-1
Blue condition Ibanez FGM 100 Gambale Signature Looking at the Thunder From Down Under's own personal bolt from the blue.,0
Then out of the blue he got a phone call asking if he was still interested in the car as it had to be sold to make space for the family.,0
Lisa's jaw dropped open.,0
"And lo and behold, no sooner had British Bakeries written to say' the problem should now be eliminated' than a loaf arrived at home with at least five slices suffering from holes bigger than those in the Darlington defence.",-1
The fact that a 23 year old black man was making films at all would have been enough to raise eyebrows a few years ago.,1
"Now I've engendered a feedback loop, so that if Mait, or anyone else, tries to use it, the enhancer will focus his concentration, feed it back, and drain it off again in a continuous loop that should keep him rooted to the spot for the rest of his life or until someone else separates his gaze from the lenses.",1
"Then she stopped dead in her tracks, the blood seeping from her veins, leaving her stiff and white with shock.",-1
How do you know that you haven't landed yourself with someone who'll be struck dumb with nerves?,-1
Words fail me in praise of your company and its workforce.,1
"Eventually, after a series of confrontations in which both sides seemed curiously reluctant to come to blows, Mar's and Argyll's main armies were left uneasily eyeing each other at Stirling.",0
It's a sad and unusual case for all concerned but the mother is determined to fight tooth and nail.,-1
"While perhaps reasonable for a very small group, it could soon become a free for all in a larger organisation.",1
This amounts to a quest for possible ways in which Tit for Tat individuals might happen to cluster together in sufficient numbers that they can all benefit at the banker's expense.,0
"I wouldn't ask your father, but your mother would, I'm sure, be up in arms.",-1
There has been  a tendency to run down the role of the European nobility in the wars so characteristic of the late Middle Ages.,-1
"Whether such prohibitions would meet the requirements of the situation as far as society is concerned is a moot point, but it is worth considering.",0
There was nothing doing.,0
She returned with a bravado somewhat at odds with the way she was feeling.,0
"Shortly afterwards, an olive branch came from the County Hospital.",1
"Obviously this needs to be done without undue pressure; hammering is out of the question, and the stakes must not be broken.",0
Pick holes in the other person's ideas.,0
An even longer running battle was fought in the royal dockyards.,-1
"His jockey Steve Raymont was just looking after an inexperienced horse, but I suppose it's water under the bridge now.",-1
"And major sponsors of the Renault-Williams team, caught in the crossfire of the bitter battle between the world champion and his team boss Frank Williams, are in a panic.",-1
Clear the air as you drive.,0
Why were the prophets so dead set against mediumship?,0
"But before you know it, you're right in there hammer and tongs, defending yourself against an onslaught of outrage and invective.",-1
"Right now Mr Hussein finds it convenient to pose as a conciliator prepared to grant autonomy to the Kurds he has displaced and, in relations with the rest of the world, to let bygones be bygones.",0
If the child is behaving well or playing quietly the typical parental attitude is let sleeping dogs lie.,-1
"The Treasury and the Ministry of Aviation, now run by Julian Amery, Macmillan's son-in-law, remained at loggerheads as the issue moved to full Cabinet on Guy Fawkes Day 1962.",0
There was no love lost between Mazur and his boss Bonni Tischler.,-1
He had better things to do than argue the toss.,0
"Journalists woke him up in his bed with the news and, as I suspected, all hell broke loose.",-1
"In the battle of wills, as well as the battle of resources, the Soviet Union has cards to play.",1
"Point Three, the main bone of contention between the two sides, led to the total demilitarization of the Black Sea.",-1
I ought to call your bluff.,-1
"After all, football left leather behind long ago, but I expect cricketers will be up in arms about this suggestion",-1
Now will you please get off my back.,-1
"His earlier black mood, the brooding silences, seemed to be at an end.",-1
However I did get a bit cheesed off with the movie's rather plodding pace.,-1
"Wake up, Cati, for crying out loud.",-1
"We must cut it out, before it spreads.",0
"Yeah, yeah, don't get your knickers in a twist, it's in one piece.",-1
"Dolan, in the meantime, has been told to give it a rest otherwise the upcoming European tour will have to be called off.",-1
The share price should go through the roof.,1
